STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
BIHAR,GOPALGANJ,2011,77,169,0,17,0,17,139,106,33,6,0,10,65,225,86,139,276,17,166,0,26,576,35,30,0,56,0,100,1344,3334,1
BIHAR,JAMUI,2011,66,140,18,23,0,23,71,28,43,19,0,28,51,184,33,151,174,12,50,0,32,589,13,34,0,40,0,56,302,1902,1
BIHAR,KATIHAR,2011,83,82,3,103,0,103,126,102,24,17,1,29,53,292,46,246,238,60,95,5,7,1157,29,10,0,25,1,111,1126,3653,1
BIHAR,MADHUBANI,2011,81,8,0,44,0,44,182,148,34,18,0,35,109,392,125,267,388,0,37,2,0,940,35,0,0,138,0,93,2158,4660,1
BIHAR,MOTIHARI,2011,136,741,38,37,0,37,209,179,30,13,0,58,174,580,191,389,641,89,135,10,33,1055,69,8,0,57,0,56,3350,7489,1
BIHAR,MUNGER,2011,68,49,5,7,0,7,72,56,16,12,2,44,51,220,43,177,159,2,78,0,7,731,10,2,0,49,0,45,368,1981,1
BIHAR,NALANDA,2011,84,61,24,15,0,15,81,72,9,2,1,27,93,247,104,143,163,48,140,0,10,1116,55,29,0,96,0,236,1999,4527,1
BIHAR,NAWADAH,2011,74,29,5,12,0,12,63,33,30,16,8,21,45,180,49,131,197,26,79,2,5,176,21,35,0,57,0,114,1358,2523,1
BIHAR,PURNEA,2011,86,48,7,62,0,62,131,78,53,9,2,22,57,186,46,140,178,62,230,0,51,275,13,24,3,140,0,140,1606,3332,1
BIHAR,ROHTAS,2011,126,95,4,20,0,20,106,84,22,23,7,45,184,607,215,392,249,29,85,0,59,1521,32,46,0,57,0,375,533,4203,1
BIHAR,SAMASTIPUR,2011,107,221,11,40,0,40,166,105,61,14,3,54,89,338,110,228,336,45,91,4,37,308,46,9,2,66,0,175,2054,4216,1
BIHAR,SARAN,2011,123,408,27,10,0,10,146,137,9,10,0,43,115,524,168,356,428,61,76,0,28,646,74,46,0,131,1,200,2103,5200,1
BIHAR,SITAMARHI,2011,71,33,4,8,0,8,58,49,9,18,2,39,116,458,237,221,229,6,20,0,20,44,29,14,0,33,0,94,2328,3624,1
BIHAR,SIWAN,2011,85,180,0,16,0,16,196,150,46,13,1,16,87,309,89,220,295,31,55,0,15,175,139,4,3,53,5,220,1510,3408,1
BIHAR,VAISHALI,2011,110,77,15,18,0,18,233,147,86,16,7,69,148,688,345,343,352,113,76,1,24,276,76,26,0,59,0,213,2064,4661,1
CHHATTISGARH,BILASPUR,2011,112,43,2,70,0,70,24,16,8,1,1,57,401,587,217,370,153,12,84,8,26,1874,17,146,4,72,0,243,1509,5446,1
CHHATTISGARH,DURG,2011,93,91,8,115,0,115,115,86,29,4,2,83,614,945,298,647,75,16,174,13,36,226,13,291,43,131,1,405,7724,11218,1
CHHATTISGARH,JASHPUR,2011,78,14,0,78,0,78,49,33,16,2,0,14,59,80,24,56,19,12,32,3,4,88,1,69,2,36,0,68,604,1312,1
CHHATTISGARH,RAIGARH,2011,87,51,5,62,0,62,15,10,5,1,0,33,242,373,209,164,66,15,64,7,13,688,11,84,6,32,0,169,1000,3024,1
CHHATTISGARH,RAIPUR,2011,95,84,2,133,0,133,55,35,20,7,0,74,776,1441,815,626,137,60,239,9,50,3161,11,232,53,100,0,519,3414,10652,1
GUJARAT,BHAVNAGAR,2011,55,26,2,8,0,8,88,88,0,1,2,25,149,449,232,217,81,21,45,22,15,486,0,35,33,181,0,0,2533,4257,1
GUJARAT,PALANPUR,2011,52,22,0,38,0,38,92,87,5,7,0,62,217,400,193,207,66,33,47,11,25,505,1,64,1,349,0,302,2979,5273,1
GUJARAT,SURAT COMMR.,2011,100,38,2,36,0,36,112,83,29,12,4,78,356,1830,1263,567,64,34,191,42,4,455,0,34,3,276,0,241,4534,8446,1
HARYANA,BHIWANI,2011,74,42,2,41,0,41,43,30,13,12,5,25,274,675,481,194,172,25,112,0,18,233,18,26,12,97,0,12,1097,3015,1
HARYANA,FARIDABAD,2011,60,59,5,54,0,54,105,82,23,10,40,37,356,1917,1439,478,173,160,42,1,9,213,10,31,59,218,0,229,1569,5357,1
HARYANA,GURGAON,2011,89,57,4,40,0,40,49,37,12,12,33,79,535,3345,2800,545,112,84,221,2,7,100,25,27,29,107,0,18,1665,6640,1
HARYANA,HISSAR,2011,73,77,2,36,0,36,83,62,21,8,0,45,388,1167,797,370,102,21,250,1,17,266,14,37,18,248,0,14,1504,4371,1
HARYANA,PANIPAT,2011,49,26,8,47,0,47,90,70,20,11,9,39,179,946,816,130,126,20,132,1,4,145,11,29,19,163,0,229,909,3192,1
HARYANA,ROHTAK,2011,77,50,1,57,0,57,47,32,15,11,14,53,340,859,613,246,100,30,127,0,17,176,9,38,52,124,0,189,923,3294,1
HARYANA,SONIPAT,2011,78,65,6,27,0,27,54,42,12,3,7,43,190,708,478,230,1,26,115,0,4,197,23,19,15,156,0,268,949,2954,1
JAMMU & KASHMIR,SRINAGAR,2011,12,64,0,14,0,14,118,110,8,2,0,33,280,490,344,146,147,17,126,4,23,9,0,171,70,54,0,71,1051,2756,1
JHARKHAND,BOKARO,2011,62,19,0,46,0,46,57,57,0,14,0,39,105,734,161,573,114,61,60,3,0,0,13,4,0,102,0,0,1540,2973,1
JHARKHAND,CHAIBASA,2011,136,22,0,32,0,32,14,14,0,13,0,19,24,119,47,72,16,15,6,0,2,28,6,5,0,11,0,78,298,844,1
JHARKHAND,DHANBAD,2011,79,18,12,32,0,32,99,83,16,37,5,60,160,852,401,451,214,74,67,8,5,229,39,34,0,39,0,2,1643,3708,1
JHARKHAND,GIRIDIH,2011,60,8,1,47,0,47,63,41,22,28,2,23,108,390,87,303,263,12,64,0,5,118,30,40,2,35,5,126,988,2418,1
JHARKHAND,GUMLA,2011,201,52,7,46,0,46,52,27,25,5,5,44,23,100,37,63,40,4,38,0,16,55,1,10,0,17,0,102,218,1036,1
JHARKHAND,HAZARIBAGH,2011,72,41,6,22,0,22,58,52,6,18,7,28,59,315,111,204,138,15,71,0,3,392,26,25,0,22,0,4,960,2282,1
JHARKHAND,JAMSHEDPUR,2011,85,29,12,39,0,39,73,54,19,11,0,36,153,832,379,453,114,85,55,0,21,695,17,32,0,76,0,166,575,3106,1
JHARKHAND,KHUNTI,2011,126,21,0,13,0,13,13,3,10,8,0,21,9,41,11,30,13,5,7,0,2,19,0,4,0,1,0,48,52,403,1
JHARKHAND,PALAMU,2011,93,72,0,28,0,28,63,34,29,31,0,47,78,246,96,150,180,9,49,0,5,244,28,6,0,12,0,87,755,2033,1
JHARKHAND,RANCHI,2011,151,38,6,50,0,50,66,54,12,29,4,54,69,451,89,362,91,20,42,0,3,338,8,9,2,14,0,235,542,2222,1
JHARKHAND,SAHEBGANJ,2011,73,39,11,71,0,71,54,37,17,8,0,15,20,101,6,95,54,7,50,0,7,91,5,4,0,32,0,63,423,1128,1
KARNATAKA,BANGALORE RURAL,2011,105,39,1,29,0,29,30,1,29,18,1,81,277,633,307,326,252,24,109,1,0,517,10,74,2,83,0,0,2629,4915,1
KARNATAKA,BELGAUM,2011,136,121,2,45,0,45,53,32,21,7,2,83,284,499,281,218,552,15,298,1,23,1050,11,221,4,297,0,44,3645,7393,1
KARNATAKA,GULBARGA,2011,93,114,2,36,0,36,85,73,12,8,3,83,252,383,194,189,431,8,115,1,35,814,2,111,0,153,0,17,1791,4537,1
KARNATAKA,HASSAN,2011,56,87,4,27,0,27,27,25,2,10,3,99,290,408,241,167,194,9,113,1,0,1469,32,106,0,264,0,0,2872,6071,1
KARNATAKA,MANDYA,2011,71,57,1,31,0,31,34,31,3,9,0,73,307,577,250,327,383,9,107,0,34,1361,12,98,0,230,0,0,2726,6120,1
KARNATAKA,MYSORE COMMR.,2011,27,38,1,11,0,11,25,17,8,7,4,198,183,772,476,296,76,4,166,2,0,240,5,23,0,32,9,0,1258,3081,1
KARNATAKA,RAMANAGAR,2011,75,54,0,19,0,19,52,45,7,13,6,78,238,430,204,226,271,11,91,1,53,595,23,101,0,71,0,0,2155,4337,1
KARNATAKA,TUMKUR,2011,101,94,7,31,0,31,40,14,26,13,3,89,248,511,168,343,369,14,161,0,4,913,17,135,0,124,0,11,2708,5593,1
KERALA,TRIVANDRUM RURAL,2011,32,36,16,140,0,140,21,15,6,8,25,69,326,290,105,185,858,15,273,5,36,2293,4,547,24,422,0,1,4201,9642,1
MADHYA PRADESH,BHIND,2011,73,92,4,51,0,51,22,18,4,4,1,78,121,226,146,80,55,9,30,0,17,1229,28,71,11,45,0,144,1384,3695,1
MADHYA PRADESH,BHOPAL,2011,91,112,8,146,0,146,40,32,8,4,4,161,1031,2651,1795,856,108,19,111,0,19,812,19,144,16,198,2,436,8991,15123,1
MADHYA PRADESH,CHHATARPUR,2011,58,78,5,77,0,77,44,42,2,2,2,74,306,277,132,145,96,8,52,0,16,598,33,185,8,75,0,133,3006,5133,1
MADHYA PRADESH,CHHINDWARA,2011,71,26,2,111,0,111,24,22,2,1,2,12,208,272,113,159,70,7,42,0,19,1352,14,189,41,89,0,220,2408,5180,1
MADHYA PRADESH,DHAR,2011,81,63,3,103,0,103,43,41,2,4,4,25,167,510,276,234,37,59,27,0,27,595,62,189,13,74,0,331,3130,5547,1
MADHYA PRADESH,GWALIOR,2011,107,148,30,75,0,75,90,81,9,13,11,202,919,2120,1596,524,131,38,154,2,28,1138,34,170,14,168,0,274,5149,11015,1
MADHYA PRADESH,HOSHANGABAD,2011,59,50,5,59,0,59,28,26,2,4,1,66,211,261,162,99,26,12,40,0,25,306,16,149,17,120,0,139,2484,4078,1
MADHYA PRADESH,INDORE,2011,135,137,4,129,0,129,66,52,14,3,11,219,993,3634,2456,1178,116,45,231,3,41,2629,41,339,59,398,3,449,8884,18569,1
MADHYA PRADESH,JABALPUR,2011,93,129,4,107,0,107,39,27,12,1,10,68,460,763,471,292,89,13,129,0,20,3171,39,269,40,212,2,160,4475,10293,1
MADHYA PRADESH,RAISEN,2011,47,70,3,118,0,118,36,22,14,0,3,19,137,265,118,147,41,6,19,0,17,321,15,179,16,67,0,153,2640,4172,1
MADHYA PRADESH,RATLAM,2011,35,49,1,97,0,97,48,39,9,1,6,42,141,333,137,196,56,27,31,0,19,485,9,131,18,135,0,160,2005,3829,1
MADHYA PRADESH,REWA,2011,46,41,6,91,0,91,26,25,1,2,4,57,401,408,190,218,0,12,64,0,15,1003,32,122,107,112,8,183,2267,5007,1
MADHYA PRADESH,SAGAR,2011,94,96,1,131,0,131,106,104,2,2,2,55,381,491,200,291,87,8,71,0,26,2526,37,416,29,156,0,257,4006,8978,1
MADHYA PRADESH,SATNA,2011,66,35,4,83,0,83,20,13,7,1,2,44,300,484,280,204,29,13,26,0,22,979,20,177,7,109,0,328,2696,5445,1
MADHYA PRADESH,SHIVPURI,2011,55,53,3,93,0,93,27,18,9,7,10,45,149,254,88,166,52,5,35,1,16,1133,13,168,5,65,0,228,2494,4911,1
MADHYA PRADESH,UJJAIN,2011,68,149,0,81,0,81,43,35,8,2,1,72,350,1144,621,523,92,19,71,1,37,397,14,196,36,176,0,172,5290,8411,1
MAHARASHTRA,AHMEDNAGAR,2011,107,108,3,78,0,78,82,59,23,64,20,161,626,1622,466,1156,679,32,273,8,43,779,32,160,5,677,0,713,1376,7648,1
MAHARASHTRA,AURANGABAD COMMR.,2011,41,118,1,16,0,16,35,24,11,23,5,152,380,852,429,423,154,21,194,5,26,470,7,65,29,122,0,168,897,3781,1
MAHARASHTRA,BEED,2011,61,72,8,32,0,32,58,37,21,48,7,88,325,496,171,325,333,52,158,1,45,953,11,99,14,378,0,322,669,4230,1
MAHARASHTRA,JALGAON,2011,81,72,4,48,0,48,57,25,32,21,4,80,274,982,260,722,356,107,308,7,31,788,8,146,51,364,0,467,1262,5518,1
MAHARASHTRA,KOLHAPUR,2011,65,41,2,42,0,42,38,35,3,23,3,51,367,876,321,555,237,75,240,4,17,480,19,59,18,121,0,381,955,4114,1
MAHARASHTRA,NAGPUR COMMR.,2011,114,74,13,45,0,45,40,24,16,12,11,198,734,2287,1142,1145,148,68,294,22,22,876,4,68,53,174,0,243,2563,8063,1
MAHARASHTRA,NANDED,2011,90,76,3,32,0,32,52,43,9,15,4,59,389,498,149,349,315,34,209,3,67,1088,29,93,3,325,0,250,1528,5162,1
MAHARASHTRA,NASIK COMMR.,2011,37,32,4,25,0,25,16,11,5,28,6,154,516,2095,1079,1016,111,31,197,14,21,258,5,37,10,115,0,177,623,4512,1
MAHARASHTRA,NASIK RURAL,2011,86,59,1,43,0,43,33,28,5,28,8,52,226,655,202,453,359,49,171,6,9,758,5,91,33,298,0,672,1347,4989,1
MAHARASHTRA,NAVI MUMBAI,2011,70,22,4,38,0,38,32,17,15,15,5,316,688,1935,913,1022,129,81,410,9,6,504,1,57,33,110,0,368,825,5658,1
MAHARASHTRA,PUNE RURAL,2011,148,97,9,87,0,87,64,48,16,45,29,150,719,1778,824,954,409,56,298,15,46,789,16,122,26,172,0,1070,1757,7902,1
MAHARASHTRA,SATARA,2011,55,40,3,34,0,34,41,36,5,36,0,120,382,930,362,568,226,42,191,5,28,417,2,80,16,179,0,492,993,4312,1
MAHARASHTRA,SOLAPUR RURAL,2011,107,47,4,53,0,53,43,32,11,26,9,79,285,729,226,503,401,19,136,4,40,725,6,94,32,175,0,576,1126,4716,1
MAHARASHTRA,YAVATMAL,2011,84,47,1,44,0,44,54,46,8,3,1,74,273,919,205,714,130,25,78,5,40,1005,8,118,37,198,0,255,1609,5008,1
ODISHA,ANGUL,2011,71,47,0,63,0,63,44,39,5,21,1,80,162,470,156,314,142,2,57,0,12,32,25,299,8,58,0,175,1614,3383,1
ODISHA,BALASORE,2011,62,66,1,75,0,75,111,97,14,24,3,53,227,397,127,270,45,20,76,0,20,1552,45,217,19,279,0,0,449,3741,1
ODISHA,CUTTACK,2011,49,28,0,34,0,34,46,40,6,9,0,61,106,205,57,148,33,1,43,0,19,0,24,26,5,133,0,97,1562,2481,1
ODISHA,GANJAM,2011,85,202,0,50,0,50,51,39,12,33,0,88,118,186,68,118,93,26,45,0,36,305,32,358,15,0,0,74,401,2198,1
ODISHA,JAJPUR,2011,64,17,0,31,0,31,49,44,5,19,0,64,121,342,111,231,33,4,46,0,15,942,30,94,9,97,0,398,117,2492,1
ODISHA,KEONJHAR,2011,102,89,14,75,0,75,48,44,4,22,6,89,87,295,91,204,50,15,24,4,17,406,22,134,11,110,0,257,284,2161,1
ODISHA,MAYURBHANJ,2011,103,73,0,76,0,76,89,87,2,3,1,24,91,261,50,211,17,29,50,2,18,105,34,227,20,143,0,84,1115,2565,1
ODISHA,PURI,2011,49,65,0,21,0,21,37,27,10,13,11,106,151,360,94,266,75,1,67,0,10,47,27,16,1,98,0,119,1670,2944,1
PUNJAB,CP LUDHIANA,2011,76,83,12,48,0,48,94,76,18,1,11,14,203,493,241,252,0,34,388,2,7,240,14,25,12,109,0,265,1023,3154,1
RAJASTHAN,AJMER,2011,50,41,9,70,0,70,123,108,15,1,2,17,187,616,365,251,11,10,1014,2,14,195,15,105,0,709,0,477,2959,6627,1
RAJASTHAN,ALWAR,2011,104,51,4,99,0,99,161,143,18,0,2,30,189,1818,1522,296,9,26,981,4,15,2604,53,136,0,556,0,485,3316,10643,1
RAJASTHAN,BANSWARA,2011,34,14,0,55,0,55,102,95,7,2,1,7,57,121,62,59,61,12,138,1,22,616,6,59,2,190,0,149,918,2567,1
RAJASTHAN,BARAN,2011,24,38,4,60,0,60,91,88,3,0,0,7,68,286,123,163,5,25,286,0,9,426,10,158,1,351,0,123,1516,3488,1
RAJASTHAN,BHARATPUR,2011,95,83,2,69,0,69,193,139,54,2,1,39,69,1468,950,518,1,13,750,4,28,157,29,85,0,478,0,270,5284,9120,1
RAJASTHAN,BHILWARA,2011,34,30,5,52,0,52,85,74,11,0,1,29,164,654,390,264,16,10,453,2,15,88,16,90,0,558,0,304,2091,4697,1
RAJASTHAN,BUNDI,2011,22,44,5,40,0,40,110,99,11,0,0,5,69,227,129,98,5,14,274,0,13,694,6,114,0,298,0,144,1221,3305,1
RAJASTHAN,CHITTORGARH,2011,27,37,2,50,0,50,116,98,18,0,1,22,135,436,191,245,41,45,350,1,16,726,4,48,1,588,0,189,1411,4246,1
RAJASTHAN,DHOLPUR,2011,56,66,1,32,0,32,76,64,12,0,14,16,31,420,195,225,1,11,187,2,8,1211,19,12,0,197,0,122,1261,3743,1
RAJASTHAN,GANGANAGAR,2011,56,76,1,99,0,99,76,68,8,0,0,10,176,365,164,201,1,31,945,6,4,857,19,73,1,653,0,194,1790,5433,1
RAJASTHAN,JAIPUR EAST,2011,23,36,0,31,0,31,78,69,9,6,4,64,356,2191,1747,444,75,32,602,0,9,100,15,59,0,272,0,225,2197,6375,1
RAJASTHAN,JAIPUR RURAL,2011,49,28,3,37,0,37,88,75,13,1,2,30,144,562,305,257,14,15,519,0,7,388,15,37,0,213,0,404,2649,5205,1
RAJASTHAN,JAIPUR WEST,2011,27,19,0,23,0,23,88,72,16,0,3,48,263,982,589,393,11,151,792,1,6,241,10,25,0,208,0,278,1815,4991,1
RAJASTHAN,JHALAWAR,2011,33,64,1,67,0,67,70,55,15,0,7,21,59,366,180,186,47,10,179,0,31,779,14,201,3,385,0,112,1147,3596,1
RAJASTHAN,JHUNJHUNU,2011,41,35,2,51,0,51,79,59,20,1,0,10,110,309,143,166,11,6,512,1,11,427,21,68,0,284,0,211,1888,4078,1
RAJASTHAN,KARAULI,2011,32,44,0,38,0,38,108,78,30,1,1,21,33,619,307,312,8,8,178,1,13,16,18,18,0,174,0,96,2975,4402,1
RAJASTHAN,KOTA CITY,2011,35,100,6,24,0,24,91,74,17,0,9,15,120,863,671,192,2,16,499,1,2,144,5,58,0,413,0,108,1665,4176,1
RAJASTHAN,NAGAUR,2011,44,62,1,70,0,70,68,60,8,0,1,12,148,375,150,225,0,7,466,0,11,105,14,66,0,398,0,293,2117,4258,1
RAJASTHAN,PALI,2011,31,80,8,64,0,64,106,88,18,2,0,32,214,264,115,149,0,7,463,4,4,36,11,84,0,451,0,273,3213,5347,1
RAJASTHAN,PRATAPGARH,2011,39,31,0,103,0,103,79,77,2,0,1,5,53,128,43,85,21,9,142,2,18,413,7,65,0,212,0,78,847,2253,1
RAJASTHAN,SIKAR,2011,49,32,0,50,0,50,91,69,22,0,1,9,180,533,211,322,22,12,803,2,14,275,26,11,0,232,0,335,2740,5417,1
RAJASTHAN,UDAIPUR,2011,83,90,1,110,0,110,198,162,36,3,3,88,296,734,404,330,174,19,906,4,41,1738,14,150,0,444,0,407,2436,7939,1
TAMIL NADU,CHENNAI,2011,168,332,1,76,0,76,56,41,15,3,0,219,766,2866,425,2441,160,22,767,99,7,1466,20,73,121,229,0,1431,12464,21346,1
TAMIL NADU,COIMBATORE RURAL,2011,39,31,0,5,0,5,48,29,19,4,0,112,166,402,111,291,78,9,51,11,0,464,1,43,0,50,0,554,2522,4590,1
TAMIL NADU,CUDDALORE,2011,68,201,0,30,0,30,102,102,0,2,0,40,114,345,149,196,229,0,43,0,65,1010,16,12,0,57,0,498,6383,9215,1
TAMIL NADU,DHARMAPURI,2011,55,28,7,14,0,14,70,61,9,6,0,34,68,157,87,70,95,3,31,6,21,891,0,44,0,53,0,252,1739,3574,1
TAMIL NADU,DINDIGUL,2011,65,81,0,18,0,18,50,50,0,1,0,52,97,256,97,159,93,12,103,3,17,533,3,45,0,117,0,561,3319,5426,1
TAMIL NADU,KANYAKUMARI,2011,44,70,0,10,0,10,50,50,0,2,1,114,180,268,76,192,1,3,127,6,21,735,3,7,137,90,0,276,3054,5199,1
TAMIL NADU,KRISHNAGIRI,2011,72,43,0,12,0,12,64,52,12,3,0,48,127,290,163,127,146,2,84,24,20,726,7,32,1,29,0,450,2326,4506,1
TAMIL NADU,MADURAI RURAL,2011,71,140,1,21,0,21,94,88,6,18,3,156,198,355,136,219,183,3,209,2,20,638,12,68,3,73,0,491,3406,6165,1
TAMIL NADU,SALEM RURAL,2011,70,74,1,35,0,35,108,100,8,6,1,40,112,187,71,116,231,1,75,1,35,1650,4,108,0,51,0,563,2869,6222,1
TAMIL NADU,THANJAVUR,2011,61,97,0,10,0,10,46,43,3,1,4,103,233,588,302,286,155,3,45,4,24,870,1,76,0,12,0,439,3756,6528,1
TAMIL NADU,THENI,2011,34,113,2,22,0,22,88,79,9,2,0,33,125,261,72,189,68,5,185,4,21,666,12,40,0,89,0,251,2998,5019,1
TAMIL NADU,THIRUNELVELI RURAL,2011,94,196,0,52,0,52,56,46,10,1,0,76,203,345,51,294,4,7,179,7,54,1040,8,57,0,120,0,426,5018,7943,1
TAMIL NADU,THOOTHUGUDI,2011,72,216,1,29,0,29,42,35,7,4,0,92,218,393,140,253,0,20,134,7,40,587,4,2,0,40,0,344,3160,5405,1
TAMIL NADU,TIRUPPUR,2011,47,24,0,9,0,9,61,43,18,8,0,98,276,827,461,366,52,24,245,4,7,421,9,42,0,89,0,680,3846,6769,1
TAMIL NADU,TRICHY RURAL,2011,49,77,0,13,0,13,59,52,7,6,0,79,121,222,77,145,39,0,22,1,19,306,2,38,0,35,0,1857,1851,4796,1
TAMIL NADU,VELLORE,2011,77,72,5,25,0,25,84,78,6,3,0,23,186,560,321,239,3,6,81,12,16,794,5,29,0,44,0,740,4907,7672,1
TAMIL NADU,VILLUPURAM,2011,87,325,2,86,0,86,206,187,19,6,1,64,175,497,292,205,522,10,213,1,53,1340,7,274,0,140,0,815,6121,10945,1
TRIPURA,WEST,2011,71,22,0,86,0,86,73,56,17,9,0,27,125,244,31,213,94,21,34,4,31,609,23,122,7,297,0,6,804,2709,1
UTTAR PRADESH,AZAMGARH,2011,55,40,31,28,0,28,120,101,19,5,1,58,76,214,96,118,145,48,95,1,0,307,27,27,0,49,0,414,432,2173,1
UTTAR PRADESH,BADAUN,2011,97,124,40,18,0,18,137,115,22,4,0,34,50,156,58,98,7,30,87,3,6,312,48,62,0,59,0,197,1128,2599,1
UTTAR PRADESH,BAGHPAT,2011,66,87,17,12,0,12,88,74,14,2,0,49,65,269,131,138,74,36,84,0,1,157,17,35,0,106,0,133,438,1736,1
UTTAR PRADESH,BAHRAICH,2011,53,55,19,57,0,57,133,128,5,12,0,28,74,223,92,131,87,46,179,3,23,175,62,49,0,55,0,108,1238,2679,1
UTTAR PRADESH,BARABANKI,2011,71,52,21,36,0,36,142,142,0,0,0,13,60,201,87,114,6,50,109,2,7,337,25,51,0,51,0,268,714,2216,1
UTTAR PRADESH,BAREILLY,2011,116,150,40,34,0,34,205,193,12,3,0,56,129,609,308,301,107,130,271,6,0,170,63,92,0,155,0,355,2319,5010,1
UTTAR PRADESH,BHIM NAGAR,2011,72,90,14,34,0,34,114,105,9,19,4,48,65,196,70,126,36,44,0,0,2,31,29,43,0,61,0,102,733,1737,1
UTTAR PRADESH,BIJNOR,2011,85,37,20,39,0,39,128,118,10,2,0,35,45,249,100,149,33,33,187,3,6,937,30,14,0,238,0,231,203,2555,1
UTTAR PRADESH,BULANDSHAHAR,2011,162,175,27,47,0,47,218,192,26,10,2,69,108,501,245,256,99,44,216,1,1,17,50,94,0,362,0,427,1268,3898,1
UTTAR PRADESH,ETAWAH,2011,59,44,15,13,0,13,81,73,8,1,0,18,30,208,142,66,6,29,101,3,2,121,42,28,0,52,0,191,1090,2134,1
UTTAR PRADESH,FAIZABAD,2011,49,31,18,27,0,27,119,114,5,1,5,24,83,230,98,132,57,34,89,6,4,222,11,56,0,21,0,220,742,2049,1
UTTAR PRADESH,FATEHGARH,2011,61,45,14,16,0,16,91,83,8,1,0,12,40,154,92,62,23,26,63,0,3,70,25,35,0,59,0,127,320,1185,1
UTTAR PRADESH,FATEHPUR,2011,64,32,12,40,0,40,106,92,14,8,0,30,41,139,73,66,30,34,146,0,3,289,45,55,0,45,0,247,890,2256,1
UTTAR PRADESH,FIROZABAD,2011,96,104,23,32,0,32,174,144,30,8,0,53,64,389,242,147,104,30,137,0,1,230,43,57,0,83,0,272,1069,2969,1
UTTAR PRADESH,G.R.P.,2011,30,14,9,2,0,2,13,6,7,30,4,216,1,3043,90,2953,62,19,34,3,0,7,1,38,0,0,0,0,1590,5116,1
UTTAR PRADESH,GONDA,2011,46,51,22,34,0,34,129,116,13,20,0,28,98,201,75,126,67,91,280,1,18,380,27,29,0,6,0,135,818,2481,1
UTTAR PRADESH,GORAKHPUR,2011,105,100,31,50,0,50,232,215,17,6,0,47,205,1179,857,322,203,114,365,17,11,407,41,71,0,224,0,338,1328,5074,1
UTTAR PRADESH,HARDOI,2011,61,51,35,24,0,24,130,123,7,3,0,8,62,182,58,124,25,37,78,0,3,265,32,55,0,72,0,245,1736,3104,1
UTTAR PRADESH,HATHRAS,2011,61,49,10,35,0,35,93,77,16,11,0,40,48,210,106,104,60,18,74,0,6,113,24,42,0,84,0,176,441,1595,1
UTTAR PRADESH,J.P.NAGAR,2011,66,36,18,44,0,44,61,50,11,20,3,32,39,180,104,76,20,21,104,2,6,311,16,21,0,83,0,71,357,1511,1
UTTAR PRADESH,JAUNPUR,2011,41,47,26,14,0,14,93,90,3,1,0,19,53,138,76,62,41,18,55,3,15,273,42,22,0,41,0,216,482,1640,1
UTTAR PRADESH,JHANSI,2011,66,29,11,19,0,19,97,92,5,3,1,40,104,387,258,129,70,33,84,4,9,20,28,45,0,52,0,155,677,1934,1
UTTAR PRADESH,KANNAUJ,2011,37,41,17,14,0,14,107,101,6,2,0,9,31,99,50,49,39,37,82,0,15,19,34,49,0,98,0,122,1206,2058,1
UTTAR PRADESH,KHIRI,2011,89,93,32,35,0,35,140,132,8,2,0,25,45,296,168,128,28,11,91,1,10,386,57,76,0,57,0,191,1177,2842,1
UTTAR PRADESH,MAINPURI,2011,82,74,24,33,0,33,111,92,19,2,0,65,55,268,168,100,61,27,79,0,9,190,34,52,0,52,0,224,770,2212,1
UTTAR PRADESH,MATHURA,2011,113,125,13,39,0,39,145,123,22,3,0,73,91,732,472,260,132,88,262,9,0,186,36,76,0,226,0,467,1730,4546,1
UTTAR PRADESH,MORADABAD,2011,103,89,19,55,0,55,183,174,9,20,6,119,111,867,505,362,87,69,151,9,5,84,30,48,0,210,0,216,1137,3618,1
UTTAR PRADESH,MUZAFFARNAGAR,2011,126,166,13,19,0,19,238,179,59,2,0,64,71,508,233,275,165,91,243,1,2,9,25,37,0,203,0,205,1891,4079,1
UTTAR PRADESH,PANCHSHIL NAGAR,2011,61,72,10,18,0,18,100,78,22,4,0,55,61,353,226,127,58,26,139,1,3,22,15,25,0,72,0,190,774,2059,1
UTTAR PRADESH,PRABUDDH NAGAR,2011,57,65,12,11,0,11,66,52,14,2,3,55,22,207,102,105,53,16,63,2,3,9,10,13,0,83,0,67,467,1286,1
UTTAR PRADESH,PRATAPGARH,2011,58,56,17,24,0,24,90,85,5,2,0,19,59,161,77,84,80,43,63,0,13,345,31,35,0,121,0,118,519,1854,1
